no,gu,X,Y
YC120020,양천구,126.82818,37.522633
YC120021,양천구,126.82665,37.521854
YC120022,양천구,126.82751,37.522015
YC120023,양천구,126.829666,37.521347
YC120024,양천구,126.832275,37.519855
YC120025,양천구,126.83218,37.51978
YC120026,양천구,126.83223,37.51933
YC120027,양천구,126.83561,37.519047
YC120028,양천구,126.83561,37.519047
YC120029,양천구,126.83561,37.519047
YC120030,양천구,126.83561,37.519047
YC120031,양천구,126.83561,37.519047
YC120032,양천구,126.83561,37.519047
YC120033,양천구,126.83561,37.519047
YC120034,양천구,126.83561,37.519047
YC120035,양천구,126.83561,37.519047
YC120036,양천구,126.83561,37.519047
YC120037,양천구,126.83561,37.519047
YC120038,양천구,126.83561,37.519047
YC130001,양천구,126.85344,37.519386
YC130002,양천구,126.86216,37.521793
YC130003,양천구,126.85431,37.51856
YC130004,양천구,126.85361,37.52049
YC130005,양천구,126.85388,37.520874
YC130006,양천구,126.853966,37.520626
YC130007,양천구,126.85431,37.51856
YC130008,양천구,126.85431,37.51856
YC130009,양천구,126.85403,37.5198
YC130010,양천구,126.85616,37.51412
YC130011,양천구,126.856834,37.51425
YC130012,양천구,126.85439,37.519295
YC130013,양천구,126.86233,37.521694
YC140001,양천구,126.87676,37.521473
YC140002,양천구,126.87635,37.520866
YC140003,양천구,126.87058,37.51919
YC140004,양천구,126.87058,37.51919
YC140005,양천구,126.87058,37.51919
YC140006,양천구,126.87058,37.51919
YC140007,양천구,126.87478,37.520668
YC140008,양천구,126.87931,37.522095
YC140009,양천구,126.87929,37.52026
YC140010,양천구,126.87858,37.523163
YC140011,양천구,126.877396,37.51618
YC140012,양천구,126.877335,37.515594
YC140013,양천구,126.87667,37.514095
YC140014,양천구,126.87801,37.52042
YC150001,양천구,126.852875,37.51987
YC150002,양천구,126.834114,37.51417
YC150003,양천구,126.85631,37.510323
YC150004,양천구,126.84522,37.513668
YC150005,양천구,126.85737,37.510498
YC150006,양천구,126.85051,37.51307
YC150007,양천구,126.85051,37.51307
YC150008,양천구,126.85051,37.51307
YC150009,양천구,126.84853,37.52163
YC150010,양천구,126.848495,37.521744
YC150011,양천구,126.84056,37.512955
YC150012,양천구,126.850365,37.51534
YC150013,양천구,126.830086,37.51465
YC150014,양천구,126.85282,37.51844
YC150015,양천구,126.8524,37.519543
YC150016,양천구,126.85476,37.515102
YC150017,양천구,126.85476,37.515102
YC150018,양천구,126.85578,37.524544
YC150019,양천구,126.84151,37.511417
YC150020,양천구,126.84151,37.511417
YC150021,양천구,126.84151,37.511417
YC150022,양천구,126.84151,37.511417
YC150023,양천구,126.84151,37.511417
YC150024,양천구,126.83419,37.511692
YC160001,양천구,126.864655,37.52448
YC160002,양천구,126.85452,37.5247
YC160003,양천구,126.86301,37.526024
YC160004,양천구,126.85661,37.52596
YC160005,양천구,126.85661,37.52596
YC160006,양천구,126.85661,37.52596
YC160007,양천구,126.858475,37.522907
YC160008,양천구,126.858475,37.522907
YC160009,양천구,126.85659,37.527916
YC160010,양천구,126.85993,37.52827
YC160011,양천구,126.85578,37.524544
YC160012,양천구,126.85578,37.524544
YC160013,양천구,126.85578,37.524544
YC160014,양천구,126.85578,37.524544
YC160015,양천구,126.85578,37.524544
YC160016,양천구,126.85578,37.524544
YC160017,양천구,126.856186,37.5246
YC160018,양천구,126.85074,37.526863
YC160019,양천구,126.86191,37.524918
YC160020,양천구,126.85484,37.52198
YC160021,양천구,126.858604,37.52643
YC170001,양천구,126.86447,37.51702
YC170002,양천구,126.86447,37.51702
YC170003,양천구,126.86447,37.51702
YC170004,양천구,126.866325,37.517765
YC170005,양천구,126.866325,37.517765
YC170006,양천구,126.866325,37.517765
YC170007,양천구,126.866325,37.517765
YC170008,양천구,126.866325,37.517765
YC170009,양천구,126.866325,37.517765
YC170010,양천구,126.866325,37.517765
YC170011,양천구,126.866325,37.517765
YC170012,양천구,126.86428,37.516506
YC170013,양천구,126.86428,37.516506
YC170014,양천구,126.86428,37.516506
YC170015,양천구,126.86428,37.516506
YC170016,양천구,126.86428,37.516506
YC170017,양천구,126.86428,37.516506
YC170018,양천구,126.86588,37.51762
YC170019,양천구,126.86588,37.51762
YC170020,양천구,126.86588,37.51762
YC170021,양천구,126.86588,37.51762
YC170022,양천구,126.86588,37.51762
YC170023,양천구,126.86588,37.51762
YC170024,양천구,126.86588,37.51762
YC170025,양천구,126.86588,37.51762
YC170026,양천구,126.86588,37.51762
YC170027,양천구,126.86588,37.51762
YC170028,양천구,126.86588,37.51762
YC170029,양천구,126.86646,37.517033
YC170030,양천구,126.86646,37.517033
YC170031,양천구,126.86646,37.517033
YC170032,양천구,126.86646,37.517033
YC170033,양천구,126.86646,37.517033
YC170034,양천구,126.86646,37.517033
YC170035,양천구,126.86646,37.517033
YC170036,양천구,126.86646,37.517033
YC170037,양천구,126.86646,37.517033
YC170038,양천구,126.86646,37.517033
YC170039,양천구,126.86646,37.517033
YC170040,양천구,126.86646,37.517033
YC170041,양천구,126.86646,37.517033
YC170042,양천구,126.86646,37.517033
YC170043,양천구,126.86646,37.517033
YC170044,양천구,126.86646,37.517033
YC170045,양천구,126.86646,37.517033
YC170046,양천구,126.86646,37.517033
YC170047,양천구,126.86646,37.517033
YC170048,양천구,126.86646,37.517033
YC170049,양천구,126.86646,37.517033
YC170050,양천구,126.86646,37.517033
YC170051,양천구,126.86646,37.517033
YC170052,양천구,126.86646,37.517033
YC170053,양천구,126.86646,37.517033
YC170054,양천구,126.86646,37.517033
YC170055,양천구,126.86646,37.517033
YC170056,양천구,126.86646,37.517033
YC170057,양천구,126.86646,37.517033
YC170058,양천구,126.86646,37.517033
YC170059,양천구,126.86646,37.517033
YC170060,양천구,126.86646,37.517033
YC170061,양천구,126.86646,37.517033
YC170062,양천구,126.86646,37.517033
YC170063,양천구,126.86646,37.517033
YC170064,양천구,126.86646,37.517033
YC170065,양천구,126.86646,37.517033
YC170066,양천구,126.86646,37.517033
YC170067,양천구,126.86646,37.517033
YC170068,양천구,126.86646,37.517033
YC170069,양천구,126.86646,37.517033
YC170070,양천구,126.86646,37.517033
YC170071,양천구,126.86646,37.517033
YC170072,양천구,126.86794,37.51775
YC170073,양천구,126.86796,37.518536
YC170074,양천구,126.868,37.518303
YC170075,양천구,126.86878,37.518044
YC170076,양천구,126.86775,37.51747
YC170077,양천구,126.86325,37.516533
YC170078,양천구,126.86325,37.516533
YC170079,양천구,126.86325,37.516533
YC170080,양천구,126.86325,37.516533
YC170081,양천구,126.86325,37.516533
YC170082,양천구,126.86325,37.516533
YC170083,양천구,126.86325,37.516533
YC170084,양천구,126.86325,37.516533
YC170085,양천구,126.86325,37.516533
YC170086,양천구,126.8635,37.51666
YC170087,양천구,126.8635,37.51666
YC170088,양천구,126.863914,37.515987
YC170089,양천구,126.863914,37.515987
YC170090,양천구,126.863914,37.515987
YC170091,양천구,126.863914,37.515987
YC170092,양천구,126.863914,37.515987
YC170093,양천구,126.863914,37.515987
YC170094,양천구,126.863914,37.515987
YC170095,양천구,126.863914,37.515987
YC170096,양천구,126.863914,37.515987
YC170097,양천구,126.863914,37.515987
YC170098,양천구,126.863914,37.515987
YC170099,양천구,126.863914,37.515987
YC170100,양천구,126.863914,37.515987
YC170101,양천구,126.863914,37.515987
YC170102,양천구,126.863914,37.515987
YC170103,양천구,126.863914,37.515987
YC170104,양천구,126.863914,37.515987
YC170105,양천구,126.863914,37.515987
YC170106,양천구,126.863914,37.515987
YC170107,양천구,126.863914,37.515987
YC170108,양천구,126.87579,37.513103
YC170109,양천구,126.875084,37.51234
YC170110,양천구,126.87285,37.509815
YC180001,양천구,126.868546,37.51097
YC180002,양천구,126.86733,37.50888
YC180003,양천구,126.86733,37.50888
YC180004,양천구,126.86733,37.50888
YC180005,양천구,126.86733,37.50888
YC180006,양천구,126.86733,37.50888
YC180007,양천구,126.86733,37.50888
YC180008,양천구,126.86733,37.50888
YC180009,양천구,126.86733,37.50888
YC180010,양천구,126.86733,37.50888
YC180011,양천구,126.85959,37.51436
YC180012,양천구,126.85959,37.51436
YC180013,양천구,126.85959,37.51436
YC180014,양천구,126.8585,37.510662
YC180015,양천구,126.8585,37.510662
YC180016,양천구,126.8585,37.510662
YC180017,양천구,126.863754,37.506317
YDP000001,영등포구,126.896355,37.526314
YDP000002,영등포구,126.896355,37.526314
YDP000003,영등포구,126.896355,37.526314
YDP000004,영등포구,126.896355,37.526314
YDP000005,영등포구,126.896355,37.526314
YDP000006,영등포구,126.896355,37.526314
YDP000007,영등포구,126.896355,37.526314
YDP000008,영등포구,126.896355,37.526314
YDP000009,영등포구,126.896355,37.526314
YDP000010,영등포구,126.896355,37.526314
YDP000011,영등포구,126.896355,37.526314
YDP000012,영등포구,126.896355,37.526314
YDP000013,영등포구,126.896355,37.526314
YDP000014,영등포구,126.896355,37.526314
YDP000015,영등포구,126.896355,37.526314
YDP000016,영등포구,126.896355,37.526314
YDP000017,영등포구,126.896355,37.526314
YDP000018,영등포구,126.896355,37.526314
YDP000019,영등포구,126.896355,37.526314
YDP000020,영등포구,126.896355,37.526314
YDP000021,영등포구,126.896355,37.526314
YDP000022,영등포구,126.896355,37.526314
YDP000023,영등포구,126.895485,37.526333
YDP000024,영등포구,126.895485,37.526333
YDP000025,영등포구,126.895485,37.526333
YDP000026,영등포구,126.895485,37.526333
YDP000027,영등포구,126.895485,37.526333
YDP000028,영등포구,126.895485,37.526333
YDP000029,영등포구,126.895485,37.526333
YDP000030,영등포구,126.895485,37.526333
YDP000031,영등포구,126.895485,37.526333
YDP000032,영등포구,126.895485,37.526333
YDP000033,영등포구,126.895485,37.526333
YDP000034,영등포구,126.895485,37.526333
YDP000035,영등포구,126.895485,37.526333
YDP000036,영등포구,126.895485,37.526333
YDP000037,영등포구,126.895485,37.526333
YDP000038,영등포구,126.895485,37.526333
YDP000039,영등포구,126.895485,37.526333
YDP000040,영등포구,126.89447,37.52861
YDP000041,영등포구,126.89447,37.52861
YDP000042,영등포구,126.89447,37.52861
YDP000043,영등포구,126.89447,37.52861
YDP000044,영등포구,126.89447,37.52861
YDP000045,영등포구,126.89447,37.52861
YDP000046,영등포구,126.89447,37.52861
YDP000047,영등포구,126.89447,37.52861
YDP000048,영등포구,126.89447,37.52861
YDP000049,영등포구,126.89447,37.52861
YDP000050,영등포구,126.89447,37.52861
YDP000051,영등포구,126.89447,37.52861
YDP000052,영등포구,126.89447,37.52861
YDP000053,영등포구,126.89447,37.52861
YDP000054,영등포구,126.89447,37.52861
YDP000055,영등포구,126.89447,37.52861
YDP000056,영등포구,126.89447,37.52861
YDP000057,영등포구,126.89447,37.52861
YDP000058,영등포구,126.89447,37.52861
YDP000059,영등포구,126.90587,37.49544
YDP000060,영등포구,126.896355,37.526314
YDP000061,영등포구,126.89546,37.524796
YDP000062,영등포구,126.896355,37.526314
YDP000063,영등포구,126.896355,37.526314
YDP010001,영등포구,126.90938,37.514595
YDP010002,영등포구,126.90938,37.514595
YDP010003,영등포구,126.90938,37.514595
YDP010004,영등포구,126.90938,37.514595
YDP010005,영등포구,126.90938,37.514595
YDP020001,영등포구,126.91069,37.520336
YDP020002,영등포구,126.91069,37.520336
YDP030001,영등포구,126.934616,37.517647
YDP030002,영등포구,126.934616,37.517647
YDP030003,영등포구,126.934616,37.517647
YDP030004,영등포구,126.934616,37.517647
YDP040001,영등포구,126.899475,37.517017
YDP040002,영등포구,126.899475,37.517017
YDP040003,영등포구,126.899475,37.517017
YDP040004,영등포구,126.899475,37.517017
YDP050001,영등포구,126.895966,37.50941
YDP050002,영등포구,126.895966,37.50941
YDP050003,영등포구,126.895966,37.50941
YDP050004,영등포구,126.895966,37.50941
YDP050005,영등포구,126.895966,37.50941
YDP060001,영등포구,126.89737,37.524956
YDP060002,영등포구,126.89737,37.524956
YDP060003,영등포구,126.89737,37.524956
YDP060004,영등포구,126.89737,37.524956
YDP070001,영등포구,126.90209,37.534668
YDP070002,영등포구,126.89746,37.531055
YDP070003,영등포구,126.89746,37.531055
YDP070004,영등포구,126.89746,37.531055
YDP070005,영등포구,126.89746,37.531055
YDP080001,영등포구,126.88824,37.523605
YDP080002,영등포구,126.88824,37.523605
YDP080003,영등포구,126.88824,37.523605
YDP090001,영등포구,126.895935,37.53775
YDP090002,영등포구,126.895935,37.53775
YDP090003,영등포구,126.895935,37.53775
YDP090004,영등포구,126.895935,37.53775
YDP090005,영등포구,126.895935,37.53775
YDP090006,영등포구,126.895935,37.53775
YDP100001,영등포구,126.90587,37.49544
YDP100002,영등포구,126.90587,37.49544
YDP100003,영등포구,126.90587,37.49544
YDP100004,영등포구,126.90587,37.49544
YDP110001,영등포구,126.89828,37.492706
YDP110002,영등포구,126.89828,37.492706
YDP110003,영등포구,126.89828,37.492706
YDP120001,영등포구,126.8981,37.498245
YDP120002,영등포구,126.8981,37.498245
YDP120003,영등포구,126.8981,37.498245
YDP120004,영등포구,126.8981,37.498245
YDP130001,영등포구,126.92147,37.511147
YDP140001,영등포구,126.90772,37.507263
YDP140002,영등포구,126.90772,37.507263
YDP140003,영등포구,126.90772,37.507263
YDP150001,영등포구,126.91124,37.508415
YDP150002,영등포구,126.91124,37.508415
YDP150003,영등포구,126.91124,37.508415
YDP150004,영등포구,126.91124,37.508415
YDP160001,영등포구,126.905266,37.50161
YDP160002,영등포구,126.905266,37.50161
YDP160003,영등포구,126.905266,37.50161
YDP160004,영등포구,126.905266,37.50161
YDP170001,영등포구,126.90989,37.49935
YDP170002,영등포구,126.90989,37.49935
YDP180001,영등포구,126.92151,37.506336
YDP180002,영등포구,126.92151,37.506336
YDP180003,영등포구,126.92151,37.506336
YDP180004,영등포구,126.92151,37.506336
YDP180005,영등포구,126.92151,37.506336
YDP180006,영등포구,126.92151,37.506336
YDP190001,영등포구,126.897606,37.514656
YDP190002,영등포구,126.897606,37.514656
YDP190003,영등포구,126.897606,37.514656
YDP200001,영등포구,126.90018,37.526035
YDP200002,영등포구,126.90018,37.526035
YDP200003,영등포구,126.90018,37.526035
YDP200004,영등포구,126.90018,37.526035
YDP200005,영등포구,126.90018,37.526035
YDP200006,영등포구,126.90018,37.526035
YDP200007,영등포구,126.90018,37.526035
YDP200008,영등포구,126.90018,37.526035
YDP200009,영등포구,126.90018,37.526035
YDP200010,영등포구,126.90018,37.526035
YDP200011,영등포구,126.90018,37.526035
YDP200012,영등포구,126.90018,37.526035
YDP200013,영등포구,126.90018,37.526035
YDP200014,영등포구,126.90018,37.526035
YDP200015,영등포구,126.90018,37.526035
YDP200016,영등포구,126.90018,37.526035
YDP210001,영등포구,126.89587,37.525494
YDP210002,영등포구,126.89587,37.525494
YDP220001,영등포구,126.90587,37.49544
YDP220002,영등포구,126.90587,37.49544
YDP220003,영등포구,126.90587,37.49544
YDP220004,영등포구,126.90587,37.49544
YDP220005,영등포구,126.90587,37.49544
YDP230001,영등포구,126.90547,37.520576
YDP240001,영등포구,126.89407,37.518818
YDP240002,영등포구,126.89407,37.518818
YDP240003,영등포구,126.89407,37.518818
YDP240004,영등포구,126.89407,37.518818
YDP240005,영등포구,126.89407,37.518818
